2026/04/03 22:44:59.137, 29.59, 1245, 7, 4
2026/04/03 22:44:59.248, 20.05, 1245, 7, 4
2026/04/03 22:44:59.359, 20.05, 1245, 7, 4
2026/04/03 22:44:59.469, 20.05, 1245, 7, 4
2026/04/03 22:44:59.579, 20.05, 1245, 7, 4
2026/04/03 22:44:59.690, 10.22, 1245, 16, 3
2026/04/03 22:44:59.800, 10.22, 1245, 16, 3
2026/04/03 22:44:59.911, 10.22, 1245, 16, 3
2026/04/03 22:45:00.021, 10.22, 1245, 16, 3
2026/04/03 22:45:00.130, 10.22, 1245, 16, 3
2026/04/03 22:45:00.241, 9.66, 1245, 16, 3
2026/04/03 22:45:00.352, 9.66, 1245, 16, 3
2026/04/03 22:45:00.463, 9.66, 1245, 16, 3
2026/04/03 22:45:00.574, 9.66, 1245, 16, 3
2026/04/03 22:45:00.685, 9.52, 1245, 19, 3
2026/04/03 22:45:00.796, 9.52, 1245, 19, 3
2026/04/03 22:45:00.905, 9.52, 1245, 19, 3
2026/04/03 22:45:01.016, 9.52, 1245, 19, 3
2026/04/03 22:45:01.127, 9.52, 1245, 19, 3
2026/04/03 22:45:01.237, 9.14, 1245, 19, 3
2026/04/03 22:45:01.346, 9.14, 1245, 19, 3
2026/04/03 22:45:01.457, 9.14, 1245, 19, 3
2026/04/03 22:45:01.568, 9.14, 1245, 19, 3
2026/04/03 22:45:01.678, 8.74, 1245, 0, 2
2026/04/03 22:45:01.789, 8.74, 1245, 0, 2
2026/04/03 22:45:01.899, 8.74, 1245, 0, 2
2026/04/03 22:45:02.009, 8.74, 1245, 0, 2
2026/04/03 22:45:02.118, 8.74, 1245, 0, 2
2026/04/03 22:45:02.228, 8.65, 1245, 0, 2
2026/04/03 22:45:02.337, 8.65, 1245, 0, 2
2026/04/03 22:45:02.449, 8.65, 1245, 0, 2
2026/04/03 22:45:02.558, 8.65, 1245, 0, 2
2026/04/03 22:45:02.668, 14.14, 1245, 100, 17
2026/04/03 22:45:02.778, 14.14, 1245, 100, 17
2026/04/03 22:45:02.889, 14.14, 1245, 100, 17
2026/04/03 22:45:02.999, 14.14, 1245, 100, 17
2026/04/03 22:45:03.110, 14.14, 1245, 100, 17
2026/04/03 22:45:03.221, 23.17, 1245, 100, 17
2026/04/03 22:45:03.331, 23.17, 1245, 100, 17
2026/04/03 22:45:03.442, 23.17, 1245, 100, 17
2026/04/03 22:45:03.551, 23.17, 1245, 100, 17
2026/04/03 22:45:03.661, 23.17, 1245, 100, 17
2026/04/03 22:45:03.771, 32.98, 1245, 100, 15
2026/04/03 22:45:03.882, 32.98, 1245, 100, 15
2026/04/03 22:45:03.991, 32.98, 1245, 100, 15
2026/04/03 22:45:04.100, 32.98, 1245, 100, 15
2026/04/03 22:45:04.210, 31.74, 1245, 100, 15
2026/04/03 22:45:04.319, 31.74, 1245, 100, 15
2026/04/03 22:45:04.429, 31.74, 1245, 100, 15
2026/04/03 22:45:04.538, 31.74, 1245, 100, 15
2026/04/03 22:45:04.650, 31.74, 1245, 100, 15
2026/04/03 22:45:04.761, 31.25, 1245, 100, 15
2026/04/03 22:45:04.871, 31.25, 1245, 100, 15
2026/04/03 22:45:04.983, 31.25, 1245, 100, 15
2026/04/03 22:45:05.094, 31.25, 1245, 100, 15
2026/04/03 22:45:05.205, 31.23, 1245, 100, 15
2026/04/03 22:45:05.316, 31.23, 1245, 100, 15
2026/04/03 22:45:05.426, 31.23, 1245, 100, 15
2026/04/03 22:45:05.537, 31.23, 1245, 100, 15
2026/04/03 22:45:05.647, 31.23, 1245, 100, 15
2026/04/03 22:45:05.756, 31.22, 1245, 100, 15
2026/04/03 22:45:05.868, 31.22, 1245, 100, 15
2026/04/03 22:45:05.979, 31.22, 1245, 100, 15
2026/04/03 22:45:06.090, 31.22, 1245, 100, 15
2026/04/03 22:45:06.202, 31.24, 1245, 100, 15
2026/04/03 22:45:06.312, 31.24, 1245, 100, 15
2026/04/03 22:45:06.422, 31.24, 1245, 100, 15
2026/04/03 22:45:06.533, 31.24, 1245, 100, 15
2026/04/03 22:45:06.645, 31.24, 1245, 100, 15
2026/04/03 22:45:06.753, 31.23, 1245, 100, 15
2026/04/03 22:45:06.865, 31.23, 1245, 100, 15
2026/04/03 22:45:06.974, 31.23, 1245, 100, 15
2026/04/03 22:45:07.083, 31.23, 1245, 100, 15
2026/04/03 22:45:07.194, 31.21, 1245, 100, 15
2026/04/03 22:45:07.303, 31.21, 1245, 100, 15
2026/04/03 22:45:07.414, 31.21, 1245, 100, 15
2026/04/03 22:45:07.525, 31.21, 1245, 100, 15
2026/04/03 22:45:07.636, 31.21, 1245, 100, 15
2026/04/03 22:45:07.748, 31.22, 1245, 100, 15
2026/04/03 22:45:07.859, 31.22, 1245, 100, 15
2026/04/03 22:45:07.970, 31.22, 1245, 100, 15
2026/04/03 22:45:08.081, 31.22, 1245, 100, 15
2026/04/03 22:45:08.192, 31.23, 1245, 100, 15
2026/04/03 22:45:08.300, 31.23, 1245, 100, 15
2026/04/03 22:45:08.409, 31.23, 1245, 100, 15
2026/04/03 22:45:08.520, 31.23, 1245, 100, 15
2026/04/03 22:45:08.631, 31.23, 1245, 100, 15
2026/04/03 22:45:08.741, 31.20, 1245, 100, 15
2026/04/03 22:45:08.851, 31.20, 1245, 100, 15
2026/04/03 22:45:08.961, 31.20, 1245, 100, 15
2026/04/03 22:45:09.071, 31.20, 1245, 100, 15
2026/04/03 22:45:09.182, 31.18, 1245, 100, 15
2026/04/03 22:45:09.293, 31.18, 1245, 100, 15
2026/04/03 22:45:09.405, 31.18, 1245, 100, 15
2026/04/03 22:45:09.515, 31.18, 1245, 100, 15
2026/04/03 22:45:09.626, 31.18, 1245, 100, 15
2026/04/03 22:45:09.737, 31.19, 1245, 100, 15
2026/04/03 22:45:09.846, 31.19, 1245, 100, 15
2026/04/03 22:45:09.956, 31.19, 1245, 100, 15
2026/04/03 22:45:10.067, 31.19, 1245, 100, 15
2026/04/03 22:45:10.177, 31.24, 1245, 100, 15
2026/04/03 22:45:10.289, 31.24, 1245, 100, 15
2026/04/03 22:45:10.400, 31.24, 1245, 100, 15
2026/04/03 22:45:10.511, 31.24, 1245, 100, 15
2026/04/03 22:45:10.622, 31.24, 1245, 100, 15
2026/04/03 22:45:10.733, 31.22, 1245, 100, 15
2026/04/03 22:45:10.844, 31.22, 1245, 100, 15
2026/04/03 22:45:10.954, 31.22, 1245, 100, 15
2026/04/03 22:45:11.065, 31.22, 1245, 100, 15
2026/04/03 22:45:11.176, 31.22, 1245, 100, 15
2026/04/03 22:45:11.284, 31.22, 1245, 100, 15
2026/04/03 22:45:11.395, 31.22, 1245, 100, 15
2026/04/03 22:45:11.505, 31.22, 1245, 100, 15
2026/04/03 22:45:11.616, 31.22, 1245, 100, 15
2026/04/03 22:45:11.727, 31.22, 1245, 99, 17
2026/04/03 22:45:11.838, 31.22, 1245, 99, 17
2026/04/03 22:45:11.948, 31.22, 1245, 99, 17
2026/04/03 22:45:12.060, 31.22, 1245, 99, 17
2026/04/03 22:45:12.169, 31.23, 1245, 99, 17
