2026/03/26 14:40:11.146, 54.83, 2505, 100, 25
2026/03/26 14:40:11.255, 54.83, 2505, 100, 25
2026/03/26 14:40:11.363, 32.38, 2505, 0, 1
2026/03/26 14:40:11.472, 32.38, 2505, 0, 1
2026/03/26 14:40:11.583, 32.38, 2505, 0, 1
2026/03/26 14:40:11.691, 32.38, 2505, 0, 1
2026/03/26 14:40:11.801, 19.84, 2505, 0, 1
2026/03/26 14:40:11.911, 19.84, 2505, 0, 1
2026/03/26 14:40:12.022, 19.84, 2505, 0, 1
2026/03/26 14:40:12.130, 19.84, 2505, 0, 1
2026/03/26 14:40:12.241, 19.84, 2505, 0, 1
2026/03/26 14:40:12.351, 19.37, 2505, 14, 2
2026/03/26 14:40:12.459, 19.37, 2505, 14, 2
2026/03/26 14:40:12.569, 19.37, 2505, 14, 2
2026/03/26 14:40:12.680, 19.37, 2505, 14, 2
2026/03/26 14:40:12.790, 19.41, 2505, 14, 2
2026/03/26 14:40:12.899, 19.41, 2505, 14, 2
2026/03/26 14:40:13.008, 19.41, 2505, 14, 2
2026/03/26 14:40:13.117, 19.41, 2505, 14, 2
2026/03/26 14:40:13.225, 19.41, 2505, 14, 2
2026/03/26 14:40:13.337, 19.23, 2505, 0, 1
2026/03/26 14:40:13.447, 19.23, 2505, 0, 1
2026/03/26 14:40:13.558, 19.23, 2505, 0, 1
2026/03/26 14:40:13.669, 19.23, 2505, 0, 1
2026/03/26 14:40:13.780, 19.17, 2505, 0, 1
2026/03/26 14:40:13.891, 19.17, 2505, 0, 1
2026/03/26 14:40:14.001, 19.17, 2505, 0, 1
2026/03/26 14:40:14.110, 19.17, 2505, 0, 1
2026/03/26 14:40:14.221, 19.17, 2505, 0, 1
2026/03/26 14:40:14.332, 19.17, 2505, 0, 1
2026/03/26 14:40:14.441, 19.17, 2505, 0, 1
2026/03/26 14:40:14.551, 19.17, 2505, 0, 1
2026/03/26 14:40:14.662, 19.17, 2505, 0, 1
2026/03/26 14:40:14.771, 17.23, 2505, 0, 1
2026/03/26 14:40:14.882, 17.23, 2505, 0, 1
2026/03/26 14:40:14.991, 17.23, 2505, 0, 1
2026/03/26 14:40:15.102, 17.23, 2505, 0, 1
2026/03/26 14:40:15.211, 17.23, 2505, 0, 1
2026/03/26 14:40:15.322, 17.23, 2505, 0, 2
2026/03/26 14:40:15.432, 17.23, 2505, 0, 2
2026/03/26 14:40:15.542, 17.23, 2505, 0, 2
2026/03/26 14:40:15.651, 17.23, 2505, 0, 2
