run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk1845_r2_20260423_121236,1845,1845,1845.0000,1845.0000,47.1098,79.1908,79.1908,660.1214,10.7494,7.5616,31.0924,235.1074,data\raw\memory\logs\20_mish_custom\clk1845_r2_20260423_121236_power.csv
clk1785_r1_20260423_121257,1785,1785,1785.0000,1785.0000,46.4080,79.3103,79.3103,656.3851,10.6886,7.5648,29.7675,225.1857,data\raw\memory\logs\20_mish_custom\clk1785_r1_20260423_121257_power.csv
clk1785_r2_20260423_121316,1785,1785,1785.0000,1785.0000,46.7836,79.5848,79.5322,667.2865,10.8661,7.5710,31.0237,234.8804,data\raw\memory\logs\20_mish_custom\clk1785_r2_20260423_121316_power.csv
clk1725_r1_20260423_121337,1725,1725,1725.0000,1725.0000,46.1570,79.0698,79.0698,665.6047,10.8387,7.5721,29.0090,219.6588,data\raw\memory\logs\20_mish_custom\clk1725_r1_20260423_121337_power.csv
clk1725_r2_20260423_121356,1725,1725,1725.0000,1725.0000,46.3103,79.3103,79.3103,658.5862,10.7244,7.5774,29.5764,224.1120,data\raw\memory\logs\20_mish_custom\clk1725_r2_20260423_121356_power.csv
clk1665_r1_20260423_121417,1665,1665,1665.0000,1665.0000,45.7791,79.7558,79.8081,666.8256,10.8586,7.5807,28.7981,218.3101,data\raw\memory\logs\20_mish_custom\clk1665_r1_20260423_121417_power.csv
clk1665_r2_20260423_121436,1665,1665,1665.0000,1665.0000,46.0988,79.6919,79.1686,665.0058,10.8289,7.5792,29.2094,221.3852,data\raw\memory\logs\20_mish_custom\clk1665_r2_20260423_121436_power.csv
clk1605_r1_20260423_121457,1605,1605,1605.0000,1605.0000,45.4483,79.1437,78.3678,657.3621,10.7045,7.5831,27.8407,211.1185,data\raw\memory\logs\20_mish_custom\clk1605_r1_20260423_121457_power.csv
clk1605_r2_20260423_121516,1605,1605,1605.0000,1605.0000,45.6374,82.8655,83.0702,668.8480,10.8915,7.5842,28.8466,218.7794,data\raw\memory\logs\20_mish_custom\clk1605_r2_20260423_121516_power.csv
clk1545_r1_20260423_121537,1545,1545,1545.0000,1545.0000,45.1570,79.6512,79.6512,667.9884,10.8775,7.5858,27.0891,205.4915,data\raw\memory\logs\20_mish_custom\clk1545_r1_20260423_121537_power.csv
clk1545_r2_20260423_121556,1545,1545,1545.0000,1545.0000,45.3064,79.7688,79.7688,663.8035,10.8094,7.5923,27.7671,210.8145,data\raw\memory\logs\20_mish_custom\clk1545_r2_20260423_121556_power.csv
clk1485_r1_20260423_121617,1485,1485,1485.0000,1485.0000,44.7184,82.1839,82.1839,657.6782,10.7096,7.5893,26.6737,202.4348,data\raw\memory\logs\20_mish_custom\clk1485_r1_20260423_121617_power.csv
clk1485_r2_20260423_121636,1485,1485,1485.0000,1485.0000,44.9827,83.8150,83.8150,661.8092,10.7769,7.5828,27.3603,207.4694,data\raw\memory\logs\20_mish_custom\clk1485_r2_20260423_121636_power.csv
clk1425_r1_20260423_121657,1425,1425,1425.0000,1425.0000,44.4629,78.6914,77.8171,656.5371,10.6910,7.5808,26.5366,201.1698,data\raw\memory\logs\20_mish_custom\clk1425_r1_20260423_121657_power.csv
clk1425_r2_20260423_121716,1425,1425,1425.0000,1425.0000,44.6243,83.8150,83.8150,666.0462,10.8459,7.5902,27.1868,206.3530,data\raw\memory\logs\20_mish_custom\clk1425_r2_20260423_121716_power.csv
clk1365_r1_20260423_121737,1365,1365,1365.0000,1365.0000,44.4277,80.5376,79.0809,662.3931,10.7864,7.5919,26.2610,199.3713,data\raw\memory\logs\20_mish_custom\clk1365_r1_20260423_121737_power.csv
clk1365_r2_20260423_121756,1365,1365,1365.0000,1365.0000,44.5407,83.4070,83.7209,664.9593,10.8282,7.5901,26.8695,203.9421,data\raw\memory\logs\20_mish_custom\clk1365_r2_20260423_121756_power.csv
clk1305_r1_20260423_121817,1305,1305,1305.0000,1305.0000,44.1453,82.1512,82.4419,666.2384,10.8490,7.5966,25.5910,194.4051,data\raw\memory\logs\20_mish_custom\clk1305_r1_20260423_121817_power.csv
