run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk885_r1_20260423_104458,885,885,885.0000,885.0000,40.4474,71.9298,71.8509,559.4737,9.1105,4.6122,20.9696,96.7156,data\raw\memory\logs\19_hardsigmoid_custom\clk885_r1_20260423_104458_power.csv
clk885_r2_20260423_104510,885,885,885.0000,885.0000,40.5625,75.8929,75.6161,565.0893,9.2019,4.6091,22.4352,103.4065,data\raw\memory\logs\19_hardsigmoid_custom\clk885_r2_20260423_104510_power.csv
clk825_r1_20260423_104525,825,825,825.0000,825.0000,40.5000,72.8814,67.7034,578.5678,9.4214,4.9492,21.1016,104.4362,data\raw\memory\logs\19_hardsigmoid_custom\clk825_r1_20260423_104525_power.csv
clk825_r2_20260423_104538,825,825,825.0000,825.0000,40.6610,77.1186,71.7203,577.9068,9.4106,4.9518,22.2964,110.4080,data\raw\memory\logs\19_hardsigmoid_custom\clk825_r2_20260423_104538_power.csv
clk765_r1_20260423_104553,765,765,765.0000,765.0000,40.4915,74.5763,69.2034,576.6102,9.3895,4.9512,20.8920,103.4397,data\raw\memory\logs\19_hardsigmoid_custom\clk765_r1_20260423_104553_power.csv
clk765_r2_20260423_104606,765,765,765.0000,765.0000,40.6949,77.1186,71.6441,577.9831,9.4119,4.9567,22.5720,111.8830,data\raw\memory\logs\19_hardsigmoid_custom\clk765_r2_20260423_104606_power.csv
clk705_r1_20260423_104621,705,705,705.0000,705.0000,40.5620,75.2066,70.3884,565.4463,9.2077,4.9533,20.6552,102.3108,data\raw\memory\logs\19_hardsigmoid_custom\clk705_r1_20260423_104621_power.csv
clk705_r2_20260423_104634,705,705,705.0000,705.0000,40.6667,72.0083,64.9000,570.0833,9.2832,4.9557,22.1078,109.5601,data\raw\memory\logs\19_hardsigmoid_custom\clk705_r2_20260423_104634_power.csv
clk645_r1_20260423_104650,645,645,645.0000,645.0000,40.4915,74.5593,67.7034,581.2797,9.4656,4.9619,21.6938,107.6434,data\raw\memory\logs\19_hardsigmoid_custom\clk645_r1_20260423_104650_power.csv
clk645_r2_20260423_104703,645,645,645.0000,645.0000,40.7311,77.6134,71.8151,579.6891,9.4397,4.9603,22.4768,111.4916,data\raw\memory\logs\19_hardsigmoid_custom\clk645_r2_20260423_104703_power.csv
clk585_r1_20260423_104718,585,585,585.0000,585.0000,40.5042,73.9496,68.5714,577.7395,9.4079,4.9620,21.4677,106.5232,data\raw\memory\logs\19_hardsigmoid_custom\clk585_r1_20260423_104718_power.csv
clk585_r2_20260423_104731,585,585,585.0000,585.0000,40.7373,77.1186,71.5424,584.0593,9.5108,4.9632,22.2548,110.4552,data\raw\memory\logs\19_hardsigmoid_custom\clk585_r2_20260423_104731_power.csv
clk525_r1_20260423_104746,525,525,525.0000,525.0000,40.6441,75.4237,69.9068,585.6864,9.5373,4.9641,21.5842,107.1466,data\raw\memory\logs\19_hardsigmoid_custom\clk525_r1_20260423_104746_power.csv
clk525_r2_20260423_104759,525,525,525.0000,525.0000,40.9916,76.4706,70.9748,581.1092,9.4628,4.9630,22.3516,110.9320,data\raw\memory\logs\19_hardsigmoid_custom\clk525_r2_20260423_104759_power.csv
