clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,10.581966666666666,47.4237,501.83616666666666,3,0.12489631398175938,-1.5728762887808223,5310.4135877944445,1.0169973706727076,2502.0004000000004
3045,10.579766666666666,47.65,504.12746666666663,3,0.10408026165147355,-2.0366410528598333,5333.550967591111,1.02142841055848,2503.2056666666667
2985,10.581000000000001,47.65213333333333,504.2071,3,0.11574986674574017,-2.0527590356844927,5335.015325100001,1.0217088496827866,2502.6215333333334
2925,10.5797,47.6576,504.20329999999996,3,0.1034494721869228,-2.051989906324092,5334.31965301,1.0215756215123843,2502.6104333333333
2865,10.580066666666665,47.752700000000004,505.2271,3,0.10691881424194083,-2.259209548214769,5345.336399806666,1.023685438825169,2502.6104333333333
2805,10.585733333333334,47.721133333333334,505.1646666666666,3,0.1605359187290878,-2.246572887758247,5347.5384507555555,1.0241071536291262,2503.2057333333337
2745,10.5808,47.74176666666667,505.14596666666665,3,0.11385749835206571,-2.242787961695192,5344.848444106667,1.0235919904231379,2502.615933333333
2685,10.581166666666666,47.70053333333334,504.7264333333333,3,0.11732684040710595,-2.1578733816067563,5340.594512172222,1.022777319866725,2502.023533333333
2625,10.5808,47.80870000000001,505.8542333333333,3,0.11385749835206571,-2.386142879677,5352.342472053333,1.0250271718061896,2503.2113
2565,10.579933333333335,47.703633333333336,504.70133333333337,3,0.10565723531286153,-2.1527930797788253,5339.706459911112,1.0226072489674178,2503.8007666666667
2505,10.581166666666666,47.783433333333335,505.60519999999997,3,0.11732684040710595,-2.3357379195752426,5349.892888733333,1.0245580520748359,2503.2084666666665
2445,10.586066666666667,45.9843,486.79359999999997,3,0.16368986605186375,1.4717762583799754,5153.229502506667,0.9868950445908596,2442.504733333333
2385,10.589166666666666,43.94853333333333,465.37713333333335,3,0.19302157615361804,5.806521866145308,4927.956027722222,0.9437529186998257,2382.977966666667
2325,10.593833333333334,42.3478,448.6249,3,0.2371768386724371,9.197215158001427,4752.657419783334,0.9101814801651337,2323.1425
2265,10.583599999999999,40.7244,431.0117333333333,3,0.1403506558633305,12.762163477231137,4561.655780906666,0.8736027539848955,2264.1407333333336
2205,10.595433333333334,39.595200000000006,419.5287666666666,3,0.25231578582174397,15.086344216153968,4445.0890786322225,0.8512790634170703,2204.526
