clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,10.582133333333333,48.107933333333335,509.08639999999997,3,0.02394545477459875,-3.3378971566602633,5387.220162986666,1.033626418860889,2486.789033333333
3045,10.580133333333334,48.05716666666666,508.4488666666666,3,0.005041148373607918,-3.2084862078823218,5379.456802515556,1.0321368910080622,2484.9098
2985,10.577233333333334,48.16016666666667,509.39996666666667,3,-0.02237009590783101,-3.4015470988935537,5388.042307425556,1.0337841607363734,2500.8752666666664
2925,10.580599999999999,47.51873333333333,502.7767999999999,3,0.009452153200495417,-2.057130677925656,5319.680210079999,1.0206677727426936,2500.9436
2865,10.579166666666666,47.5447,502.9825,3,-0.004095933053549494,-2.098885094160585,5321.135697916667,1.020947031921787,2500.3671
2805,10.578733333333332,48.012033333333335,507.90676666666667,3,-0.008191866107098988,-3.0984469806536463,5373.010242762221,1.0309000129391848,2500.4858666666664
2745,10.567,48.33906666666667,510.8023,3,-0.11909713032628444,-3.686202469336286,5397.6479041,1.03562715177651,2498.7958
2685,10.566966666666668,46.949666666666666,496.1100666666667,3,-0.11941220209962244,-0.7038707920381748,5242.378537464445,1.0058361808232583,2499.9949333333334
2625,10.5785,48.3588,511.56389999999993,3,-0.010397368520542738,-3.840797332751422,5411.578716149999,1.0383000062237806,2488.7302
2565,10.577733333333333,47.9966,507.69519999999994,3,-0.017644019307594405,-3.055501707627739,5370.264440213333,1.030373185750089,2486.1937666666668
2505,10.579866666666666,48.01116666666667,507.95183333333335,3,0.0025205741867928566,-3.10759492600281,5374.062669755555,1.0311019382942512,2492.4144
2445,10.580866666666667,47.16393333333334,499.0363,3,0.011972727387310478,-1.2978579801783185,5280.2365521266665,1.0130998609656348,2441.0422
2385,10.587933333333334,44.896966666666664,475.3661,3,0.07876794333749881,3.506883795044069,5033.144575726667,0.9656912184805284,2382.5828666666666
2325,10.5895,43.12153333333333,456.6356333333333,3,0.09357631668494015,7.308924152233454,4835.543039183332,0.9277781274244052,2323.170433333333
2265,10.593866666666667,41.31183333333333,437.65243333333336,3,0.1348507189937953,11.162266078681116,4636.431525075556,0.8895753224424957,2263.9485666666665
2205,10.5941,39.7833,421.46863333333334,3,0.13705622140722795,14.447366328862543,4465.080848396667,0.8566988887816149,2203.0129333333334
