clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,10.582133333333333,47.3135,500.67726666666664,3,0.006300323836661015,-1.0884342204160458,5298.233592835555,1.0109480311913333,2502.6244666666666
3045,10.581866666666667,47.52333333333333,502.8841,3,0.0037801943020054907,-1.5340013374080197,5321.452494986666,1.0153783951994115,2503.2055333333333
2985,10.581966666666666,47.72220000000001,504.9945,3,0.00472524287749021,-1.9600982381103194,5343.83496585,1.019649161003902,2503.8095333333335
2925,10.582366666666667,47.58953333333333,503.6095666666667,3,0.0085054371794957,-1.6804755120808368,5329.381091307779,1.0168912388104931,2501.4256
2865,10.582066666666668,47.736766666666675,505.15423333333337,3,0.005670291452997134,-1.9923489385804682,5345.575774082223,1.0199813220202503,2502.023533333333
2805,10.582500000000001,47.541333333333334,503.10543333333334,3,0.009765501946823463,-1.578689286306556,5324.113248250001,1.0158860895518635,2501.4256
2745,10.5826,47.57156666666666,503.43056666666666,3,0.010710550522308182,-1.6443348064204333,5327.6043148066665,1.0165522147425292,2502.009433333333
2685,10.582033333333333,47.468466666666664,502.3141666666667,3,0.005355275261154091,-1.4189298689943453,5315.505255472222,1.0142436113185573,2501.4225666666666
2625,10.5834,47.530499999999996,503.0357666666667,3,0.018270939126274754,-1.5646233505839824,5323.82873294,1.0158318016109018,2502.6302333333333
2565,10.5813,47.685333333333325,504.57226666666674,3,-0.0015750809591486004,-1.8748478994510709,5339.030525280001,1.0187324328811962,2502.6216666666664
2505,10.582500000000001,47.648500000000006,504.2391333333333,3,0.009765501946823463,-1.8075871522685416,5336.1106285000005,1.018175291741739,2503.2056666666667
2445,10.586466666666666,45.98283333333333,486.79596666666674,3,0.04725242877483549,1.7142472180405544,5153.449274584445,0.9833219518728856,2443.4975
2385,10.588266666666668,44.01303333333334,466.0228,3,0.06426330313380468,5.908419855663293,4934.373679146667,0.9415204650170823,2384.186533333333
2325,10.590866666666667,42.3905,448.9520333333333,3,0.08883456609671825,9.355065405928098,4754.791124762222,0.907254586284072,2324.0773
2265,10.596566666666666,40.8038,432.3808333333333,3,0.14270233490001338,12.700846755870266,4581.752325805555,0.8742373117415705,2264.1387
2205,10.594299999999999,39.6751,420.33003333333335,3,0.12128123385541922,15.133944050687964,4453.102472143333,0.8496898254909179,2204.7596
2145,10.598166666666666,38.40043333333333,406.9735333333333,3,0.15782311210796873,17.830666593443034,4313.173335188888,0.8229901560573755,2144.8806
2085,10.587933333333332,37.1167,392.9890666666667,3,0.061113141215463074,20.654177730972066,4160.9420385955555,0.7939431299343976,2085.500066666667
2025,10.600200000000001,35.988033333333334,381.47986666666674,3,0.1770390998097504,22.97792415324411,4043.762882640001,0.7715843503648976,2026.1707333333334
1965,10.6001,35.26036666666667,373.76416666666665,3,0.1760940512342435,24.5357500899143,3961.937543083333,0.7559713796498589,1965.6588
1905,10.6014,34.19113333333333,362.47423333333336,3,0.18837968271570027,26.815225830280543,3842.7343372600003,0.7332263941509658,1907.4988
1845,10.603466666666668,33.8786,359.2308666666666,3,0.20791068660930279,27.470072534463576,3809.0925203377774,0.7268072493572726,1848.1647999999998
1785,10.603266666666666,33.24893333333333,352.5481333333334,3,0.20602058945831114,28.81933900601078,3738.1618705688893,0.7132730781134935,1788.2962333333332
1725,10.603233333333334,32.44416666666667,344.0133,3,0.2057055732664681,30.542550734282216,3647.6532896700005,0.696003271099061,1729.4943333333333
1665,10.5951,31.7674,336.57686666666666,3,0.128841622459408,32.043991786031945,3566.0655600200002,0.6804356383750958,1670.8844000000001
1605,10.596366666666666,31.212866666666667,330.7426,3,0.14081223774902174,33.221949966726314,3504.6698618866662,0.6687208169985069,1610.0163999999997
1545,10.6071,30.552833333333336,324.07753333333335,3,0.2422474515190176,34.56764947849701,3437.5228038200003,0.6559085872311032,1551.5267333333334
1485,10.609066666666665,29.971033333333335,317.96493333333336,3,0.2608334068371132,35.80180410095384,3373.3111753955554,0.6436564624053761,1492.1620666666668
