clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,10.578766666666667,48.001466666666666,507.7924666666667,3,-0.002835788916488724,-2.29654242764028,5371.818019957778,1.0229364151362819,2495.808833333333
3045,10.578166666666666,47.5242,502.718,3,-0.008507366749443968,-1.2742736293812618,5317.834790333333,1.012656578555008,2487.9463
2985,10.580766666666667,47.67026666666667,504.38853333333327,3,0.016069470526702823,-1.6108083265812922,5336.817380542222,1.0162713664547727,2496.9409666666666
2925,10.579366666666667,47.710100000000004,504.74156666666664,3,0.0028357889164665195,-1.6819281082487203,5339.8461056744445,1.0168481159309608,2496.968566666667
2865,10.579466666666667,47.14436666666666,498.75873333333334,3,0.0037810518886294275,-0.4766657144633868,5276.601394008889,1.0048046478933002,2500.4656333333332
2805,10.5814,47.6804,504.5254,3,0.022056136017023498,-1.63838058826824,5338.58506756,1.0166079808773631,2497.0382
2745,10.577233333333332,46.235366666666664,489.0428,3,-0.01732982115626447,1.4806425397961176,5172.719805586666,0.9850228423175172,2498.2604
2685,10.5767,47.80596666666667,505.6296666666667,3,-0.022371223674433338,-1.8608389139295634,5347.893295433334,1.018380513978195,2500.2628333333337
2625,10.577933333333334,47.7212,504.7914333333333,3,-0.010712980351135215,-1.6919739201054496,5339.650129037778,1.016810796789207,2501.4538666666667
2565,10.5762,47.92203333333333,506.8335,3,-0.027097538535225674,-2.1033552877299355,5360.3724627,1.0207568779168508,2502.029366666666
2505,10.578366666666666,47.8967,506.66876666666667,3,-0.006616840805129254,-2.0701691900054,5359.727992347777,1.0206341536940056,2500.8497
2445,10.582066666666668,46.7057,494.24106666666665,3,0.028357889164776218,0.4334338048821218,5230.091916871112,0.9959480117160465,2443.0208
2385,10.5876,44.3537,469.5995,3,0.08066244029087954,5.397562332718087,4971.9316662,0.9467874630207901,2381.7770333333333
2325,10.588533333333332,42.92156666666667,454.4758,3,0.08948489469768894,8.444283818896569,4812.232157493333,0.9163764471731781,2322.8522
2265,10.593233333333332,41.19583333333333,436.3966666666667,3,0.13391225438914578,12.086387535457465,4622.851715888889,0.8803133956490875,2263.719333333333
2205,10.5952,39.684733333333334,420.4668,3,0.1525024261749497,15.295514074947935,4454.92983936,0.848336623211668,2204.1739333333335
2145,10.5962,38.19036666666667,404.6729,3,0.16195505589653436,18.47724966085311,4287.99498298,0.8165478055502704,2144.8820666666666
2085,10.597199999999999,37.23826666666667,394.6215666666667,3,0.17140768561811903,20.502125401009863,4181.8836662799995,0.7963414006595586,2085.569766666667
2025,10.602533333333334,36.14886666666667,383.2689666666667,3,0.22182171079994095,22.78914579575386,4063.621994715556,0.7738212464196524,2026.3185666666668
1965,10.602366666666667,34.7584,368.5219666666667,3,0.22024627251300277,25.75997976870189,3907.205015321111,0.7440353110857044,1967.0282
1905,10.600766666666667,34.09693333333333,361.4533666666666,3,0.20512206495846286,27.183973599391564,3831.682800914444,0.7296538813758208,1906.7020666666667
1845,10.603666666666667,33.43423333333333,354.5255,3,0.23253469115107617,28.57961621506847,3759.2702268333337,0.7158646095378474,1848.4867000000002
1785,10.6021,32.66696666666667,346.33916666666664,3,0.2177255712539239,30.228781277829953,3671.9224789166665,0.6992312850670371,1790.7248666666667
1725,10.603033333333334,31.932333333333332,338.57933333333335,3,0.2265480256607333,31.792026445734002,3589.9679573111116,0.6836249737169638,1731.7718666666667
1665,10.604333333333335,31.307100000000002,331.9905,3,0.23883644429880668,33.119369627992036,3520.5379255000003,0.6704036569151309,1672.1267
1605,10.596200000000001,31.160866666666667,330.1877666666667,3,0.16195505589655657,33.48253647079616,3498.735613153334,0.6662519192444353,1611.5921333333333
1545,10.606566666666666,30.594466666666666,324.5019,3,0.2599473173436673,34.627973906137996,3441.8510358099993,0.6554195892198619,1552.3809
1485,10.608766666666668,30.151799999999998,319.87359999999995,3,0.28074310273118463,35.56036089176189,3393.4643852266663,0.6462054895045936,1493.1379333333334
1425,10.612933333333332,29.490199999999998,312.9775333333334,3,0.3201290599044393,36.94959728784567,3321.609696097778,0.6325224537362272,1433.8638666666666
1365,10.618566666666666,28.906366666666667,306.9447666666667,3,0.37337887400272773,38.164918923717494,3259.3134678344445,0.6206596020574381,1374.5731000000003
1305,10.608866666666666,28.5087,302.4456,3,0.28168836570332534,39.071291554306,3208.6050443199997,0.6110033752875882,1315.3590666666666
1245,10.608833333333333,28.115133333333333,298.26946666666663,3,0.2813732780459377,39.912588006616815,3164.2910602888883,0.6025648191420194,1256.1586
1185,10.598066666666666,27.64486666666667,292.98229999999995,3,0.17959996471017536,40.97770595290905,3105.0459475533326,0.5912829806637065,1195.3801333333333
1065,10.611866666666666,26.925,285.72656666666666,3,0.31004625486807935,42.439398438520904,3032.0922285911106,0.577390660509,1076.6675
1005,10.623899999999999,26.930733333333333,286.11083333333335,3,0.42379289918452745,42.36198659421325,3039.61288225,0.578822792138315,1019.1519333333332
945,11.245899999999999,26.4609,297.5765333333333,3,6.303328586012613,40.05218181468996,3346.5159362133327,0.6372652614567555,959.0056
885,12.224166666666667,25.903733333333335,316.65093333333334,3,15.550521154985319,36.2095781981171,3870.7937842222223,0.7371016483903906,896.7949
825,12.6584,25.872033333333334,327.50006666666667,3,19.655168067756446,34.02398289848263,4145.626843893334,0.7894371414723235,838.8232666666667
765,12.9088,25.661433333333335,331.25966666666665,3,22.022106550042196,33.26659852168089,4276.164785066666,0.8142950225634198,779.1581333333334
705,12.923700000000002,25.718833333333333,332.38263333333333,3,22.162950732893894,33.0403730165733,4295.6134384100005,0.8179985612269308,719.8879000000001
645,12.878466666666668,25.708366666666667,331.0839,3,21.735376781820715,33.30200732242986,4263.852970020001,0.811950526919512,660.5695999999999
585,12.883433333333334,25.65373333333333,330.5081,3,21.78232484277125,33.418004216823526,4258.0790724766675,0.8108510239146823,601.2288
525,12.896433333333334,25.5451,329.4393666666667,3,21.90520902915192,33.63330423002545,4248.592829592222,0.8090445920412879,539.7043666666667
