clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,5.163866666666666,60.23596666666666,311.0543666666667,3,0.586967249305248,-0.6491001946836716,1606.243275551111,1.012398774495469,2193.7379333333333
3045,5.180066666666667,61.02439999999999,316.108,3,0.9025270758122872,-2.284324458418041,1637.4605138666668,1.0320746818096698,2182.8133666666668
2985,5.188933333333334,60.2468,312.6190666666667,3,1.0752408903202504,-1.1553964050930565,1622.1594956622225,1.0224306059000616,2183.7774
2925,5.195733333333333,60.71306666666667,315.4495,3,1.2076981014466526,-2.071250990945317,1638.9914821333332,1.0330396355128582,2176.5722333333333
2865,5.200499999999999,61.22853333333333,318.4183,3,1.3005480092460164,-3.0318774301754337,1655.9343691499996,1.0437185646098237,2167.7093
2805,5.2001333333333335,60.57386666666667,314.9925666666667,3,1.2934057086460893,-1.9233992525441002,1638.0033456755557,1.0324168231692266,2174.9481333333333
2745,5.2024,61.037233333333326,317.5398,3,1.3375581123548974,-2.7476176865538937,1651.96905552,1.0412192678217178,2171.8035
2685,5.202833333333333,61.21856666666667,318.51129999999995,3,1.3459990130639365,-3.0619698105474047,1657.1612086833331,1.0444918290704164,2171.5441333333333
2625,5.201533333333334,61.01836666666667,317.3877333333333,3,1.3206763109368191,-2.6984128696158516,1650.9028745244443,1.0405472648009297,2170.7016333333336
2565,5.204400000000001,61.36116666666667,319.34663333333333,3,1.3765161156273686,-3.3322619439246193,1662.0076185200003,1.0475464718222505,2168.780166666667
2505,5.203366666666667,61.105133333333335,317.9509666666667,3,1.3563878139365881,-2.880660522356271,1654.415461587778,1.04276121264579,2171.5257333333334
2445,5.205466666666667,61.21283333333333,318.63983333333334,3,1.397293717372694,-3.103559853097404,1658.6690310888891,1.0454421941731233,2162.5877
2385,5.204633333333333,60.97003333333333,317.32593333333335,3,1.3810612160091384,-2.678415997497696,1651.5651301577777,1.0409646777805166,2155.8896
2325,5.2038,60.7389,316.0717333333334,3,1.3648287146456273,-2.2725895086529224,1644.7740859200003,1.0366843517747868,2148.8888333333334
2265,5.203533333333334,60.74596666666667,316.0943333333333,3,1.3596343142092904,-2.2799022806572644,1644.8073999777775,1.0367053492860483,2140.0441666666666
2205,5.203133333333334,60.87056666666666,316.7187666666667,3,1.3518427135547961,-2.481952661126363,1647.9299721355558,1.0386734747088449,2133.2574333333337
2145,5.203366666666667,60.56823333333333,315.15633333333335,3,1.3563878139365881,-1.976389885077312,1639.8739596555556,1.0335958521057096,2121.9109000000003
2085,5.2769,58.01903333333333,306.1605,3,2.788743734254484,0.9344277324474626,1615.5783424500003,1.0182825720696729,2086.0553999999997
2025,5.431266666666667,54.16563333333334,294.1868666666667,3,5.795652286834807,4.8087839550447935,1597.8073226977779,1.0070816793453052,2027.3907
1965,5.594366666666666,51.109366666666666,285.9256666666667,3,8.972677453704891,7.481893339229561,1599.5730187444444,1.0081945795771605,1968.6482999999998
1905,5.767600000000001,48.67296666666667,280.72520000000003,3,12.347089837155579,9.164629049393557,1619.1106635200003,1.0205089580579134,1909.8689333333334
1845,5.9526,46.39633333333333,276.17896666666667,3,15.950705139859256,10.635671874410157,1643.98291698,1.03618568605119,1850.2607333333333
1785,6.150266666666667,46.48023333333333,285.86633333333333,3,19.801054463288594,7.501092062190928,1758.1541810222222,1.1081466707652183,1791.2621666666666
1725,6.3612,43.73423333333333,278.20183333333335,3,23.909825208425328,9.98112485102114,1769.6975022000001,1.1154223085169033,1733.0933666666667
1665,6.5878000000000005,41.1051,270.79046666666665,3,28.323766979196453,12.379250279082566,1783.9134363066667,1.12438246697295,1674.0525666666665
1605,6.8313999999999995,39.262499999999996,268.2176,3,33.06885177778356,13.211762992843623,1832.3017126399998,1.154881104636044,1614.9047333333335
1545,7.0944,36.59793333333334,259.63986666666665,3,38.19182920811368,15.987294328287383,1841.98907008,1.1609869473496832,1555.6137333333334
1485,7.377133333333333,34.705,256.0230666666667,3,43.699192270732155,17.157596708174015,1888.716299208889,1.1904386438801637,1494.9215333333334
1425,7.685533333333333,32.65913333333334,251.00363333333334,3,49.70651637534738,18.78175474170707,1929.096790771111,1.2158900563737611,1436.9479333333331
1365,8.0187,30.830033333333333,247.2173,3,56.19627042048674,20.006913697425976,1982.3613635100003,1.249462173988619,1377.4687000000001
1305,8.384333333333334,29.40646666666667,246.55349999999999,3,63.318442718749225,20.221702107005925,2067.1867285,1.3029267374636264,1317.9144666666668
1245,8.784666666666666,27.728933333333334,243.58966666666666,3,71.11653637378907,21.180721462122975,2139.854025111111,1.3487281942882445,1258.2515999999998
1185,9.2256,26.390833333333333,243.47113333333334,3,79.70547749526014,21.219075764848007,2246.1672876800003,1.4157363607195903,1198.5395
1065,10.256433333333332,23.9856,246.00656666666669,3,99.78508168194686,20.398675503831655,2523.149950578889,1.590315711645815,1078.9132666666667
1005,10.864833333333332,23.272033333333336,252.84666666666666,3,111.63610627743293,18.185397106170022,2747.136892222222,1.7314923993084574,1018.9546333333334
945,11.554899999999998,22.5621,260.70273333333336,3,125.07791600654494,15.643378328093227,3012.394013393333,1.898681260726532,958.8540333333334
885,12.3352,21.8489,269.51050000000004,3,140.27738098330005,12.793414190876284,3324.4659196000007,2.0953770042711666,898.6842666666666
825,13.239466666666667,20.075866666666666,265.7938,3,157.89159286289384,13.996041611614164,3518.9681553066666,2.2179697821294866,836.7837
765,14.264600000000002,19.5718,279.1829333333333,3,177.86016674025404,9.663666416795657,3982.432870826667,2.5100868712132374,778.1414333333333
705,14.866733333333334,19.986533333333334,297.13463333333334,3,189.58912292548638,3.854963355246488,4417.421357864445,2.7842556835592918,718.1717
645,16.90256666666667,16.691466666666667,282.1285666666667,3,229.24512375659046,8.710536108159994,4768.696906654445,3.005661083674166,657.1571666666667
585,18.62686666666667,15.890633333333334,295.9928333333333,3,262.83276627795243,4.224420128458883,5513.419040788888,3.475051858666624,596.5408666666667
525,20.7552,16.006633333333333,332.2203666666667,3,304.2905747604083,-7.497867108165379,6895.30015424,4.346037447867817,534.4708666666667
