clock_applied_mhz,runtime_s,avg_power_w,energy_j,repeats,slowdown_pct,energy_saving_pct,edp,norm_edp,avg_clock_mhz
3105,10.728266666666668,59.25243333333333,635.6633333333333,3,-1.4721864218430913,0.8955668177077492,6819.565750222223,0.97645431173538,2218.1945
3045,10.678033333333332,60.40443333333334,644.9948333333333,3,-1.9335266043587263,-0.5592803785133604,6887.276330161109,0.9861493993924312,2209.1268
2985,10.622666666666667,60.2528,640.0485333333332,3,-2.4420110391021765,0.21188295928533663,6799.022220088888,0.9735128020686821,2221.5169666666666
2925,10.6158,60.814,645.5953666666667,3,-2.5050741297446666,-0.6529077949241513,6853.51129346,0.9813147784091777,2195.9512
2865,10.623233333333333,60.4112,641.7603333333333,3,-2.43680680346664,-0.0549988314762162,6817.569765077777,0.9761685181274233,2247.1749
2805,10.6438,60.16716666666667,640.4061,3,-2.24792366304718,0.15613577368148723,6816.3544471800005,0.975994503762744,2211.9912
2745,10.644666666666668,59.779599999999995,636.3100666666667,3,-2.239964243839865,0.7947364928186262,6773.308556311112,0.9698310107661339,2206.0537666666664
2685,10.6965,61.75476666666666,660.4508,3,-1.7639297489415506,-2.9689754725375606,7064.5119822,1.0115267508199715,2209.993466666667
2625,10.722766666666667,60.02713333333333,643.6416,3,-1.5226981206586832,-0.3483016804655792,6901.6186937600005,0.9882029997666423,2211.4285333333332
2565,10.681833333333335,59.906299999999995,639.9094666666666,3,-1.8986276124497437,0.23356444137158094,6835.406271355556,0.9787224246515542,2204.8169
2505,10.610366666666666,60.75813333333334,644.6656666666667,3,-2.554973565544305,-0.5079609548312769,6840.139100744444,0.9794000912116774,2201.8627
2445,10.644733333333333,60.53653333333333,644.3975,3,-2.2393519808239337,-0.466151864854325,6859.439548166667,0.9821636110301113,2190.7862333333337
2385,10.647966666666667,59.978566666666666,638.6506333333333,3,-2.209657224550532,0.429825508242887,6800.330655378889,0.9737001493760243,2188.5894000000003
2325,10.648766666666667,60.295566666666666,642.0691,3,-2.20231006835917,-0.10313775011594473,6837.244029776667,0.9789855626870169,2186.7575333333334
2265,10.6111,59.937266666666666,636.0011,3,-2.5482386723688855,0.8429065928803436,6748.67127221,0.9663033400652251,2171.511966666667
2205,10.709999999999999,59.332033333333335,635.4291666666667,3,-1.6399464882124182,0.932075065947402,6805.4463749999995,0.9744326397815168,2164.4317333333333
2145,10.7864,58.738933333333335,633.6008,3,-0.9382930719378457,1.2171304288219775,6834.271669120001,0.9785599674973027,2136.2554999999998
2085,10.882933333333332,55.3676,602.5679,3,-0.0517362248474873,6.055380180267067,6557.706284506666,0.9389601641999087,2084.7032999999997
2025,11.0929,52.2023,579.0735333333333,3,1.8765861438756692,9.718318986674458,6423.604797913334,0.9197589452967965,2026.4168333333334
1965,11.326533333333332,49.51736666666667,560.8669666666666,3,4.022261883259781,12.556852177245393,6352.6783935155545,0.9096034022715178,1967.1806666666664
1905,11.526133333333334,47.5722,548.3193,3,5.855377353003299,14.513122623488428,6320.00136104,0.9049245663420553,1907.6173333333334
1845,11.7772,46.05956666666666,542.4919333333333,3,8.16115987105741,15.421650518934216,6389.035997253334,0.9148092379851722,1846.9380333333331
1785,12.031866666666666,45.11696666666666,542.8406333333334,3,10.500004591972601,15.367285709705003,6531.386121515556,0.9351915317708702,1788.8616333333332
1725,12.292833333333334,42.525866666666666,522.7661333333333,3,12.896708167894765,18.497042987799695,6426.276949377778,0.9201415552626849,1729.4084333333333
1665,12.639633333333334,40.147866666666665,507.4208333333333,3,16.081700376847884,20.889484361659395,6413.613279027778,0.9183283172987794,1670.580533333333
1605,12.949833333333332,38.79553333333333,502.39660000000003,3,18.93056019004642,21.67279806022452,6505.952237233333,0.9315498004816388,1610.4399999999998
1545,13.397166666666665,36.2816,485.8518666666667,3,23.038845027046694,24.25223961862626,6509.038433044444,0.9319916950709711,1550.1970333333331
1485,13.6036,35.232,479.27953333333335,3,24.934717455924705,25.276913114058985,6519.927059653333,0.9335507747529553,1491.4332666666667
1425,13.982133333333332,33.2245,464.54793333333333,3,28.411146860468286,27.5736742945606,6495.37114359111,0.9300347546725288,1432.6723000000002
1365,14.584066666666667,31.955466666666666,466.04406666666665,3,33.93926963144827,27.340416470505204,6796.817737871111,0.9731971549665741,1372.1711000000003
1305,14.850299999999999,30.576533333333334,454.07079999999996,3,36.384341985630165,29.207133872810044,6743.087601239999,0.9655038464033608,1312.5734666666667
1245,15.337866666666665,29.0933,446.2289,3,40.86212755275409,30.429741838093893,6844.199371013333,0.9799814579080449,1252.8933
1185,15.877333333333333,27.961766666666666,443.958,3,45.81655987779227,30.783791294011852,7048.869152,1.0092869441290488,1194.1847333333333
1065,17.138166666666667,25.690066666666667,440.2815,3,57.39598416687839,31.356983783633773,7545.61772725,1.0804135093557956,1073.5575333333334
1005,17.961933333333334,25.03976666666667,449.7626333333333,3,64.96141212341998,29.878807686864928,8078.606435757778,1.1567290903752663,1013.6830999999999
945,19.182666666666666,24.280033333333336,465.75303333333335,3,76.17256020841432,27.38579063639567,8934.385187422222,1.2792631171095987,953.555
